title,key
"""java.lang.NoSuchMethodException"" error when call a managedbean int method",MYFACES-2916
"UIComponent attribute defaults are not used when bound to managed bean property by EL, even if the managed bean property is null",MYFACES-2915
jsf.js spec broken by adding mojarra behavior,MYFACES-2914
Params inside command sent by ajax are not handled correctly,MYFACES-2913
Wrong JNDI Name for Method Resource Injections,MYFACES-2912
OSGi Manifest: MyFaces API Bundle requires IMPL Bundle,MYFACES-2911
Allow non-String submitted values ,MYFACES-2910
Update archetypes to fit Archetype plugin 2.0.x,MYFACES-2909
UIViewRoot.addComponentResource() adding multiple components with same ID instead of replacing,MYFACES-2908
AjaxBehavior does not save ValueExpression instances in the state,MYFACES-2907
NullPointerException in ResolverBuilderBase.sortELResolvers(),MYFACES-2906
[JSF2] absolute-ordering warning,MYFACES-2905
"javascript _Dom._outerHtml does not handle table items (<tr>, <tbody>. ...)",MYFACES-2904
ErrorPageWriter may try to write a null to the partialWriter if the exception message is null,MYFACES-2903
Removal of YUI code due to project participants internal demand,MYFACES-2902
Bundle oamSubmit.js into jsf.js,MYFACES-2901
Add directory-compress goal to myfaces-javascript plugin,MYFACES-2900
Move Resource Handler selected code to shared,MYFACES-2899
use shared FacesServletMapping when possible,MYFACES-2898
Render a message if there was no match for outcome,MYFACES-2897
PartialViewContextImpl ignores executeIds/renderIds/renderAll of wrapping PartialViewContext,MYFACES-2896
Messages component cannot be updated by ajax without wrapping it,MYFACES-2895
Eager bean is not created at application startup,MYFACES-2894
Update qdox to 1.12 on myfaces-builder-plugin,MYFACES-2893
INTERPRET_EMPTY_STRING_SUBMITTED_VALUES_AS_NULL applies for String only,MYFACES-2892
Empty url mapping prefix causes infinite loop in DefaultViewHandlerSupport.handlePrefixMapping,MYFACES-2891
Button renderer doesn't decode f:params properly,MYFACES-2890
[PERF] Remove String.intern() calls in FlashELResolver and ImplicitObjectResolver,MYFACES-2889
Wrapping ComponentHandler in TagHandlerDelegateFactory conflicts with implementation  ,MYFACES-2888
IllegalAccessException restoring custom behavior state,MYFACES-2887
UIData: push and pop row component to and from EL during broadcast(),MYFACES-2886
Update maven site plugin to 2.1.1,MYFACES-2885
Getting error after switching 2.0.0 to 2.0.1,MYFACES-2884
jsf.js:Various fixes and improvements,MYFACES-2883
3.4.2.6 Event Broadcasting: processing events during the current lifecycle phase doesn't process additional events,MYFACES-2882
"Server state saving with two forms, ajax and normal request is broken",MYFACES-2881
Improve efficiency of ResourceHandlerImpl.deriveResourceMeta in production,MYFACES-2880
Cache introspection information about converters,MYFACES-2879
jsf.js: ie leak detector sIEve shows a load of nodes which are not garbage collected mem leaks in IE also are high,MYFACES-2878
"State of component is lost when combination of two forms, ajax request and full request is used",MYFACES-2877
Ajax Support in Mobile Browsers,MYFACES-2876
FaceletVLD.retargetMethodExpressions should preserve EL VariableMapper and FunctionMapper,MYFACES-2875
MyFaces 1.2: Remove Servlet dependency from JSP writebehind support,MYFACES-2874
Provide a way to change the order of ELResolvers,MYFACES-2873
jsf.js: various small issue fixes,MYFACES-2872
Remove redundant SVN keywords from class JavaDocs,MYFACES-2871
StartupServletContextListener could be called twice on init and destroy,MYFACES-2870
Ajaxified h:selectBooleanCheckbox not working in IE8,MYFACES-2869
jsf.js:@form parameter handling broken ,MYFACES-2868
Migrate to Velocity 1.6,MYFACES-2867
Use velocity macros in while generating resources and classes,MYFACES-2866
ErrorPageWriter fails with NotSerializableException,MYFACES-2865
Allow caching of resources by the default external context impl,MYFACES-2864
Create a new package org.apache.myfaces.spi and implement Providers for integration points with application containers,MYFACES-2863
"[PERF] Improve efficiency of Application.createComponent(FacesContext,Resource) in production",MYFACES-2862
Remove commons-discovery dependency,MYFACES-2861
Provide AnnotationScanner interface,MYFACES-2860
Replacing elements for ajax response changes element order,MYFACES-2859
pointless oamsubmit inline rendering (patch available),MYFACES-2858
Its not possible to change the summary/ detail message of a ParametrizableFacesMessage,MYFACES-2857
Unnecesary calls to checkResourceExists found on DefaultViewHandlerSupport and DefaultRestoreViewSupport,MYFACES-2856
jsf.js: execute id difference between myfaces and mojarra,MYFACES-2855
Processing @ResourceDependency on each component instance takes too long,MYFACES-2854
jsf.js: compression optimum not reached,MYFACES-2853
jsf.js: preparations for the integration of xhr level2 fileuploads,MYFACES-2852
Simple ajax event is sended twice.,MYFACES-2851
Clean saved state of UIInput,MYFACES-2850
jusf.js new auto eval detection code fails on some pages,MYFACES-2849
"AJAX responses contain <script type=""text/javascript"" src=""/MyFaces_Test/javax.faces.resource/jsf.js.faces?ln=javax.faces"">",MYFACES-2848
ajax form parameter collection erroneously submits nameless inputs by their id,MYFACES-2847
jsf.js: performance improvement by eval call and exists call reduction,MYFACES-2846
jsf.js: inheritance code only worked with callSuper on 2 levels,MYFACES-2845
Create tests for clientEvent properties,MYFACES-2844
Check ui:composition and ui:decorate definition resolution ,MYFACES-2843
Refactor FlashImpl,MYFACES-2842
jsf.js: Ajax fileupload,MYFACES-2841
Use a copied Iterator instead of the real Enumeration in AbstractAttributeMap.AbstractAttributeIterator,MYFACES-2840
cleanup of UIInput,MYFACES-2839
Exception with Facelets source tags,MYFACES-2838
jsf.js 2.0 reva new functions,MYFACES-2837
HtmlResponseWriterImpl does not check if a CDATA section is already opened when writing the content of a script,MYFACES-2836
ResponseWriter.startCDATA() and endCDATA() methods should take no action according to the Javadocs,MYFACES-2835
Add myfaces-impl test jar to maven repo,MYFACES-2834
Classpath - improve speed up to 1000 times,MYFACES-2833
fix for potential classloader leaks from commons components,MYFACES-2832
Avoid neested CDATA section for PPR e.g. with Primefaces,MYFACES-2831
ourEL wrappers doesn't honour the new EL-2.2 'invoke' method,MYFACES-2830
wrong BeanELResolver paramType invocation,MYFACES-2829
Indicate a better error message if a composite component MethodExpression includes parameters,MYFACES-2828
CCE if component values are not of type String,MYFACES-2827
NPE when using the new UEL inside a composite component in Glassfish 3.0.1,MYFACES-2826
"composite:interface, attribute and facet should handle unspecified attributes and should expose certain values only in Development stage (spec rev A)",MYFACES-2825
Improve invokeOnComponent and visitTree methods in UILeaf,MYFACES-2824
Request attribute names are not cached which causes performance degredation,MYFACES-2823
Cannot get factory when tomcat is shutdown,MYFACES-2822
jsf.js ajaxrequest encodes form values too early,MYFACES-2821
jsf.js new auto eval detection does not entirely work out,MYFACES-2820
jsf.js race condition on webkit,MYFACES-2819
Add constructor to MyfacesConfig that assign all default values for testing,MYFACES-2818
name attribute of h:outputScript and h:outputStylesheet should be documented as required (spec rev A),MYFACES-2817
h:button must support the disabled attribute (spec rev A),MYFACES-2816
includeViewParams=true can also be faces-include-view-params=true (spec rev A),MYFACES-2815
"Implement ""hidden"" attribute for composite tags (spec rev A)",MYFACES-2814
Change Value to Length in LengthValidator message (spec rev A),MYFACES-2813
Problem with nested CDATA sections in scripts in a PPR,MYFACES-2812
Partial Response still embedded CDATA possible,MYFACES-2811
jsf.js npe in user reported case,MYFACES-2810
Bug in navigation + ppr,MYFACES-2809
jsf.js <error> tagged response causes hanging queue,MYFACES-2808
Use specific Instruction for <body> end element,MYFACES-2807
possible bug in shared ClassLoader scenarios,MYFACES-2806
Use synchronized blocks for ApplicationImpl _defaultValidatorsIds,MYFACES-2805
LifecycleImpl _firstRequestProcessed should be marked as volatile,MYFACES-2804
"jsf.js multipart form request, multi transport method support",MYFACES-2803
Remove CompositeComponentResourceTagHandler.ATTACHED_OBJECT_HADLERS_KEY from Attributes Map,MYFACES-2802
HtmlResponseWriterImpl needs to deal with <script> and <style> tags properly on both html and xhtml ,MYFACES-2801
navigation-case/redirect/include-view-params is not picked up and has a wrong default value,MYFACES-2800
JSF 2.1: jsf.js viewstate handling does not entirely work out (bug filed on the spec tracker,MYFACES-2799
javax.faces.VALIDATE_EMPTY_FIELDS default should be 'true',MYFACES-2798
jsf.js Performance of raw updates could need improvement compared to mojarra,MYFACES-2797
org/apache/myfaces/shared/context/ExceptionHandlerImpl.java # getRootCause(Throwalbe) not work correctly,MYFACES-2796
jsf.js:browser independend auto eval detection,MYFACES-2795
jsf.js: Replace some direct comparisons with equalsIgnoreCase,MYFACES-2794
jsf.ajax.request source should accept form element,MYFACES-2793
Redirect with include-view-params in faces-config.xml,MYFACES-2792
render view params not working for EL expressions,MYFACES-2791
upgrade myfaces-parent-pom to use latest plugins and release process,MYFACES-2790
add ASL headers to our poms,MYFACES-2789
setRowIndex still uses getClientId instead of getContainerClientId for saving and restoring row states,MYFACES-2788
Application objects which can be wrapped must not access public methods internally,MYFACES-2787
"Fix foundation work for jsf 2.1 in the areas of pps, timeout, delay, queue control",MYFACES-2786
Clean up initialization code and add tests for StartupServletContextListener and MyFacesServlet,MYFACES-2785
NPE when I forget to add an interface to a composite component,MYFACES-2784
Do not install DebugPhaseListener in AbstractFacesInitializer,MYFACES-2783
"Site generation fails because myfaces builder plugin TagdocUtils.getDisplayName ""type"" are not checked for null",MYFACES-2782
Facelets double commenting embedded javascripts,MYFACES-2781
MyFaces performance improvements for production ,MYFACES-2780
PartialResponse bogus response on render all because of falsely positioned development stage script tag,MYFACES-2779
jsf.js ajax response xml format exception broken on newer mozilla builds,MYFACES-2778
Remove VISITED_FACET_COUNT from component attributes map,MYFACES-2777
ViewState is not updated with ajax,MYFACES-2776
StackOverflowError when adding componentResource with id=null,MYFACES-2775
Remove MARK_DELETED attribute from the component,MYFACES-2774
(JSF.js) Performance fixes,MYFACES-2773
Javascript: Improve  the unit testing and logging facilities,MYFACES-2772
Javascript: Unit test for _Dom.findByStyleClass fails on IE8,MYFACES-2771
Improve <ui:debug> with information about the saved state,MYFACES-2770
Resource should expire immediately in javax.faces.PROJECT_STAGE=Development,MYFACES-2769
jsf.js internal myfaces parameters do not work anymore,MYFACES-2768
_AjaxRequest.js adds an extra ampersand in request,MYFACES-2767
Check StartupFacesContextImpl in ApplicationImpl,MYFACES-2766
Dom findById fails on firefox with javax.faces.ViewState,MYFACES-2765
Disable facelets reloading for PROJECT_STAGE=Production,MYFACES-2764
Example from MyFaces 2762 causes a white result page in ie6 and ie7 quirks mode,MYFACES-2763
Handling mutiple h:form and AJAX is broken,MYFACES-2762
PartialViewContextImpl does not respect isRenderAll(),MYFACES-2761
f:viewParam jsp tag and f:selectItem jsp tag does not implement new properties,MYFACES-2760
Clean up FacesContextImpl,MYFACES-2759
DebugPhaseListener tries to get value from unrendered component where value is unavailable,MYFACES-2758
Provide a FacesContext instance during startup,MYFACES-2757
"@JSFProperty has ""inheritTag"" property, and it should be ""inheritedTag""",MYFACES-2756
this.id is undefined in jsf.ajax.request (regression from 2.0.0),MYFACES-2755
